Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,Value,NumericValue,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28120578,MALARIA_TOTAL_CASES,COUNTRY,IND,YEAR,2019,338 494,338494,2022-02-10T12:40:21Z,2019,01-01-19,31-12-19
28120579,MALARIA_TOTAL_CASES,COUNTRY,IND,YEAR,2020,186 532,186532,2022-02-10T12:40:21Z,2020,01-01-20,31-12-20
28120580,MALARIA_TOTAL_CASES,COUNTRY,LKA,YEAR,2010,736,736,2022-02-10T12:40:21Z,2010,01-01-10,31-12-10
28120581,MALARIA_TOTAL_CASES,COUNTRY,LKA,YEAR,2011,175,175,2022-02-10T12:40:21Z,2011,01-01-11,31-12-11
28120582,MALARIA_TOTAL_CASES,COUNTRY,LKA,YEAR,2012,93,93,2022-02-10T12:40:21Z,2012,01-01-12,31-12-12
28120583,MALARIA_TOTAL_CASES,COUNTRY,LKA,YEAR,2013,95,95,2022-02-10T12:40:21Z,2013,01-01-13,31-12-13
28120584,MALARIA_TOTAL_CASES,COUNTRY,LKA,YEAR,2014,49,49,2022-02-10T12:40:21Z,2014,01-01-14,31-12-14
28120585,MALARIA_TOTAL_CASES,COUNTRY,LKA,YEAR,2015,36,36,2022-02-10T12:40:21Z,2015,01-01-15,31-12-15
28120586,MALARIA_TOTAL_CASES,COUNTRY,LKA,YEAR,2016,41,41,2022-02-10T12:40:21Z,2016,01-01-16,31-12-16
28120587,MALARIA_TOTAL_CASES,COUNTRY,LKA,YEAR,2017,57,57,2022-02-10T12:40:21Z,2017,01-01-17,31-12-17
28120588,MALARIA_TOTAL_CASES,COUNTRY,LKA,YEAR,2018,48,48,2022-02-10T12:40:21Z,2018,01-01-18,31-12-18
28120589,MALARIA_TOTAL_CASES,COUNTRY,LKA,YEAR,2019,53,53,2022-02-10T12:40:21Z,2019,01-01-19,31-12-19
28120590,MALARIA_TOTAL_CASES,COUNTRY,LKA,YEAR,2020,30,30,2022-02-10T12:40:21Z,2020,01-01-20,31-12-20
28120591,MALARIA_TOTAL_CASES,COUNTRY,MMR,YEAR,2010,693 124,693124,2022-02-10T12:40:21Z,2010,01-01-10,31-12-10
28120592,MALARIA_TOTAL_CASES,COUNTRY,MMR,YEAR,2011,567 452,567452,2022-02-10T12:40:21Z,2011,01-01-11,31-12-11
28120593,MALARIA_TOTAL_CASES,COUNTRY,MMR,YEAR,2012,481 242,481242,2022-02-10T12:40:21Z,2012,01-01-12,31-12-12
28120594,MALARIA_TOTAL_CASES,COUNTRY,MMR,YEAR,2013,333 871,333871,2022-02-10T12:40:21Z,2013,01-01-13,31-12-13
28120595,MALARIA_TOTAL_CASES,COUNTRY,MMR,YEAR,2014,205 658,205658,2022-02-10T12:40:21Z,2014,01-01-14,31-12-14
28120596,MALARIA_TOTAL_CASES,COUNTRY,MMR,YEAR,2015,182 616,182616,2022-02-10T12:40:21Z,2015,01-01-15,31-12-15
28120597,MALARIA_TOTAL_CASES,COUNTRY,MMR,YEAR,2016,110 146,110146,2022-02-10T12:40:21Z,2016,01-01-16,31-12-16
28120598,MALARIA_TOTAL_CASES,COUNTRY,MMR,YEAR,2017,85 019,85019,2022-02-10T12:40:21Z,2017,01-01-17,31-12-17
28120599,MALARIA_TOTAL_CASES,COUNTRY,MMR,YEAR,2018,76 518,76518,2022-02-10T12:40:21Z,2018,01-01-18,31-12-18
28120600,MALARIA_TOTAL_CASES,COUNTRY,MMR,YEAR,2019,56 640,56640,2022-02-10T12:40:21Z,2019,01-01-19,31-12-19
28120601,MALARIA_TOTAL_CASES,COUNTRY,MMR,YEAR,2020,58 836,58836,2022-02-10T12:40:21Z,2020,01-01-20,31-12-20
28120602,MALARIA_TOTAL_CASES,COUNTRY,NPL,YEAR,2010,96 383,96383,2022-02-10T12:40:21Z,2010,01-01-10,31-12-10
28120603,MALARIA_TOTAL_CASES,COUNTRY,NPL,YEAR,2011,71 752,71752,2022-02-10T12:40:21Z,2011,01-01-11,31-12-11
28120604,MALARIA_TOTAL_CASES,COUNTRY,NPL,YEAR,2012,71 410,71410,2022-02-10T12:40:21Z,2012,01-01-12,31-12-12
28120605,MALARIA_TOTAL_CASES,COUNTRY,NPL,YEAR,2013,37 336,37336,2022-02-10T12:40:21Z,2013,01-01-13,31-12-13
28120606,MALARIA_TOTAL_CASES,COUNTRY,NPL,YEAR,2014,26 526,26526,2022-02-10T12:40:21Z,2014,01-01-14,31-12-14
28120607,MALARIA_TOTAL_CASES,COUNTRY,NPL,YEAR,2015,19 896,19896,2022-02-10T12:40:21Z,2015,01-01-15,31-12-15
28120608,MALARIA_TOTAL_CASES,COUNTRY,NPL,YEAR,2016,10 687,10687,2022-02-10T12:40:21Z,2016,01-01-16,31-12-16
28120609,MALARIA_TOTAL_CASES,COUNTRY,NPL,YEAR,2017,4 059,4059,2022-02-10T12:40:21Z,2017,01-01-17,31-12-17
28120610,MALARIA_TOTAL_CASES,COUNTRY,NPL,YEAR,2018,2 930,2930,2022-02-10T12:40:21Z,2018,01-01-18,31-12-18
28120611,MALARIA_TOTAL_CASES,COUNTRY,NPL,YEAR,2019,1 438,1438,2022-02-10T12:40:21Z,2019,01-01-19,31-12-19
28120612,MALARIA_TOTAL_CASES,COUNTRY,NPL,YEAR,2020,674,674,2022-02-10T12:40:21Z,2020,01-01-20,31-12-20
28120613,MALARIA_TOTAL_CASES,COUNTRY,PRK,YEAR,2010,15 392,15392,2022-02-10T12:40:21Z,2010,01-01-10,31-12-10
28120614,MALARIA_TOTAL_CASES,COUNTRY,PRK,YEAR,2011,18 104,18104,2022-02-10T12:40:21Z,2011,01-01-11,31-12-11
28120615,MALARIA_TOTAL_CASES,COUNTRY,PRK,YEAR,2012,23 537,23537,2022-02-10T12:40:21Z,2012,01-01-12,31-12-12
28120616,MALARIA_TOTAL_CASES,COUNTRY,PRK,YEAR,2013,15 673,15673,2022-02-10T12:40:21Z,2013,01-01-13,31-12-13
28120617,MALARIA_TOTAL_CASES,COUNTRY,PRK,YEAR,2014,11 212,11212,2022-02-10T12:40:21Z,2014,01-01-14,31-12-14
28120618,MALARIA_TOTAL_CASES,COUNTRY,PRK,YEAR,2015,7 409,7409,2022-02-10T12:40:21Z,2015,01-01-15,31-12-15
28120619,MALARIA_TOTAL_CASES,COUNTRY,PRK,YEAR,2016,5 113,5113,2022-02-10T12:40:21Z,2016,01-01-16,31-12-16
28120620,MALARIA_TOTAL_CASES,COUNTRY,PRK,YEAR,2017,4 626,4626,2022-02-10T12:40:21Z,2017,01-01-17,31-12-17
28120621,MALARIA_TOTAL_CASES,COUNTRY,PRK,YEAR,2018,3 698,3698,2022-02-10T12:40:21Z,2018,01-01-18,31-12-18
28120622,MALARIA_TOTAL_CASES,COUNTRY,PRK,YEAR,2019,1 869,1869,2022-02-10T12:40:21Z,2019,01-01-19,31-12-19
28120623,MALARIA_TOTAL_CASES,COUNTRY,PRK,YEAR,2020,1 819,1819,2022-02-10T12:40:21Z,2020,01-01-20,31-12-20
28120624,MALARIA_TOTAL_CASES,COUNTRY,THA,YEAR,2010,32 480,32480,2022-02-10T12:40:21Z,2010,01-01-10,31-12-10
28120625,MALARIA_TOTAL_CASES,COUNTRY,THA,YEAR,2011,24 897,24897,2022-02-10T12:40:21Z,2011,01-01-11,31-12-11
28120626,MALARIA_TOTAL_CASES,COUNTRY,THA,YEAR,2012,46 895,46895,2022-02-10T12:40:21Z,2012,01-01-12,31-12-12
28120627,MALARIA_TOTAL_CASES,COUNTRY,THA,YEAR,2013,41 602,41602,2022-02-10T12:40:21Z,2013,01-01-13,31-12-13
28120628,MALARIA_TOTAL_CASES,COUNTRY,THA,YEAR,2014,41 218,41218,2022-02-10T12:40:21Z,2014,01-01-14,31-12-14
28120629,MALARIA_TOTAL_CASES,COUNTRY,THA,YEAR,2015,24 155,24155,2022-02-10T12:40:21Z,2015,01-01-15,31-12-15
28120630,MALARIA_TOTAL_CASES,COUNTRY,THA,YEAR,2016,17 800,17800,2022-02-10T12:40:21Z,2016,01-01-16,31-12-16
28120631,MALARIA_TOTAL_CASES,COUNTRY,THA,YEAR,2017,11 440,11440,2022-02-10T12:40:21Z,2017,01-01-17,31-12-17
28120632,MALARIA_TOTAL_CASES,COUNTRY,THA,YEAR,2018,6 750,6750,2022-02-10T12:40:21Z,2018,01-01-18,31-12-18
28120633,MALARIA_TOTAL_CASES,COUNTRY,THA,YEAR,2019,5 421,5421,2022-02-10T12:40:21Z,2019,01-01-19,31-12-19
28120634,MALARIA_TOTAL_CASES,COUNTRY,THA,YEAR,2020,3 940,3940,2022-02-10T12:40:21Z,2020,01-01-20,31-12-20
28120635,MALARIA_TOTAL_CASES,COUNTRY,TLS,YEAR,2010,119 074,119074,2022-02-10T12:40:21Z,2010,01-01-10,31-12-10
28120636,MALARIA_TOTAL_CASES,COUNTRY,TLS,YEAR,2011,36 150,36150,2022-02-10T12:40:21Z,2011,01-01-11,31-12-11
28120637,MALARIA_TOTAL_CASES,COUNTRY,TLS,YEAR,2012,6 458,6458,2022-02-10T12:40:21Z,2012,01-01-12,31-12-12
28120638,MALARIA_TOTAL_CASES,COUNTRY,TLS,YEAR,2013,1 240,1240,2022-02-10T12:40:21Z,2013,01-01-13,31-12-13
28120639,MALARIA_TOTAL_CASES,COUNTRY,TLS,YEAR,2014,411,411,2022-02-10T12:40:21Z,2014,01-01-14,31-12-14
28120640,MALARIA_TOTAL_CASES,COUNTRY,TLS,YEAR,2015,80,80,2022-02-10T12:40:21Z,2015,01-01-15,31-12-15
28120641,MALARIA_TOTAL_CASES,COUNTRY,TLS,YEAR,2016,95,95,2022-02-10T12:40:21Z,2016,01-01-16,31-12-16
28120642,MALARIA_TOTAL_CASES,COUNTRY,TLS,YEAR,2017,30,30,2022-02-10T12:40:21Z,2017,01-01-17,31-12-17
28120643,MALARIA_TOTAL_CASES,COUNTRY,TLS,YEAR,2018,8,8,2022-02-10T12:40:21Z,2018,01-01-18,31-12-18
28120644,MALARIA_TOTAL_CASES,COUNTRY,TLS,YEAR,2019,9,9,2022-02-10T12:40:21Z,2019,01-01-19,31-12-19
28120645,MALARIA_TOTAL_CASES,COUNTRY,TLS,YEAR,2020,14,14,2022-02-10T12:40:21Z,2020,01-01-20,31-12-20
28120646,MALARIA_TOTAL_CASES,COUNTRY,CHN,YEAR,2010,9 973,9973,2022-02-10T12:40:21Z,2010,01-01-10,31-12-10
28120647,MALARIA_TOTAL_CASES,COUNTRY,CHN,YEAR,2011,4 498,4498,2022-02-10T12:40:21Z,2011,01-01-11,31-12-11
28120648,MALARIA_TOTAL_CASES,COUNTRY,CHN,YEAR,2012,2 716,2716,2022-02-10T12:40:21Z,2012,01-01-12,31-12-12
28120649,MALARIA_TOTAL_CASES,COUNTRY,CHN,YEAR,2013,4 246,4246,2022-02-10T12:40:21Z,2013,01-01-13,31-12-13
28120650,MALARIA_TOTAL_CASES,COUNTRY,CHN,YEAR,2014,3 079,3079,2022-02-10T12:40:21Z,2014,01-01-14,31-12-14
28120651,MALARIA_TOTAL_CASES,COUNTRY,CHN,YEAR,2015,3 279,3279,2022-02-10T12:40:22Z,2015,01-01-15,31-12-15
28120652,MALARIA_TOTAL_CASES,COUNTRY,CHN,YEAR,2016,3 150,3150,2022-02-10T12:40:22Z,2016,01-01-16,31-12-16
28120653,MALARIA_TOTAL_CASES,COUNTRY,CHN,YEAR,2017,2 672,2672,2022-02-10T12:40:22Z,2017,01-01-17,31-12-17
28120654,MALARIA_TOTAL_CASES,COUNTRY,CHN,YEAR,2018,2 511,2511,2022-02-10T12:40:22Z,2018,01-01-18,31-12-18
28120655,MALARIA_TOTAL_CASES,COUNTRY,CHN,YEAR,2019,2 486,2486,2022-02-10T12:40:22Z,2019,01-01-19,31-12-19
28120656,MALARIA_TOTAL_CASES,COUNTRY,CHN,YEAR,2020,1 051,1051,2022-02-10T12:40:22Z,2020,01-01-20,31-12-20
28120657,MALARIA_TOTAL_CASES,COUNTRY,KHM,YEAR,2010,181 857,181857,2022-02-10T12:40:22Z,2010,01-01-10,31-12-10
28120658,MALARIA_TOTAL_CASES,COUNTRY,KHM,YEAR,2011,106 905,106905,2022-02-10T12:40:22Z,2011,01-01-11,31-12-11
28120659,MALARIA_TOTAL_CASES,COUNTRY,KHM,YEAR,2012,74 628,74628,2022-02-10T12:40:22Z,2012,01-01-12,31-12-12
28120660,MALARIA_TOTAL_CASES,COUNTRY,KHM,YEAR,2013,46 890,46890,2022-02-10T12:40:22Z,2013,01-01-13,31-12-13
28120661,MALARIA_TOTAL_CASES,COUNTRY,KHM,YEAR,2014,70 304,70304,2022-02-10T12:40:22Z,2014,01-01-14,31-12-14
28120662,MALARIA_TOTAL_CASES,COUNTRY,KHM,YEAR,2015,68 109,68109,2022-02-10T12:40:22Z,2015,01-01-15,31-12-15
28120663,MALARIA_TOTAL_CASES,COUNTRY,KHM,YEAR,2016,43 380,43380,2022-02-10T12:40:22Z,2016,01-01-16,31-12-16
28120664,MALARIA_TOTAL_CASES,COUNTRY,KHM,YEAR,2017,76 804,76804,2022-02-10T12:40:22Z,2017,01-01-17,31-12-17
28120665,MALARIA_TOTAL_CASES,COUNTRY,KHM,YEAR,2018,62 582,62582,2022-02-10T12:40:22Z,2018,01-01-18,31-12-18
28120666,MALARIA_TOTAL_CASES,COUNTRY,KHM,YEAR,2019,32 197,32197,2022-02-10T12:40:22Z,2019,01-01-19,31-12-19
28120667,MALARIA_TOTAL_CASES,COUNTRY,KHM,YEAR,2020,15 891,15891,2022-02-10T12:40:22Z,2020,01-01-20,31-12-20
28120668,MALARIA_TOTAL_CASES,COUNTRY,KOR,YEAR,2010,1 772,1772,2022-02-10T12:40:22Z,2010,01-01-10,31-12-10
28120669,MALARIA_TOTAL_CASES,COUNTRY,KOR,YEAR,2011,838,838,2022-02-10T12:40:22Z,2011,01-01-11,31-12-11
28120670,MALARIA_TOTAL_CASES,COUNTRY,KOR,YEAR,2012,555,555,2022-02-10T12:40:22Z,2012,01-01-12,31-12-12
28120671,MALARIA_TOTAL_CASES,COUNTRY,KOR,YEAR,2013,443,443,2022-02-10T12:40:22Z,2013,01-01-13,31-12-13
28120672,MALARIA_TOTAL_CASES,COUNTRY,KOR,YEAR,2014,635,635,2022-02-10T12:40:22Z,2014,01-01-14,31-12-14
28120673,MALARIA_TOTAL_CASES,COUNTRY,KOR,YEAR,2015,692,692,2022-02-10T12:40:22Z,2015,01-01-15,31-12-15
28120674,MALARIA_TOTAL_CASES,COUNTRY,KOR,YEAR,2016,662,662,2022-02-10T12:40:22Z,2016,01-01-16,31-12-16
28120675,MALARIA_TOTAL_CASES,COUNTRY,KOR,YEAR,2017,515,515,2022-02-10T12:40:22Z,2017,01-01-17,31-12-17
28120676,MALARIA_TOTAL_CASES,COUNTRY,KOR,YEAR,2018,576,576,2022-02-10T12:40:22Z,2018,01-01-18,31-12-18
28120677,MALARIA_TOTAL_CASES,COUNTRY,KOR,YEAR,2019,559,559,2022-02-10T12:40:22Z,2019,01-01-19,31-12-19
28120678,MALARIA_TOTAL_CASES,COUNTRY,KOR,YEAR,2020,390,390,2022-02-10T12:40:22Z,2020,01-01-20,31-12-20
28120679,MALARIA_TOTAL_CASES,COUNTRY,LAO,YEAR,2010,22 879,22879,2022-02-10T12:40:22Z,2010,01-01-10,31-12-10
28120680,MALARIA_TOTAL_CASES,COUNTRY,LAO,YEAR,2011,17 532,17532,2022-02-10T12:40:22Z,2011,01-01-11,31-12-11
28120681,MALARIA_TOTAL_CASES,COUNTRY,LAO,YEAR,2012,46 153,46153,2022-02-10T12:40:22Z,2012,01-01-12,31-12-12
28120682,MALARIA_TOTAL_CASES,COUNTRY,LAO,YEAR,2013,39 589,39589,2022-02-10T12:40:22Z,2013,01-01-13,31-12-13
28120683,MALARIA_TOTAL_CASES,COUNTRY,LAO,YEAR,2014,50 674,50674,2022-02-10T12:40:22Z,2014,01-01-14,31-12-14
28120684,MALARIA_TOTAL_CASES,COUNTRY,LAO,YEAR,2015,36 078,36078,2022-02-10T12:40:22Z,2015,01-01-15,31-12-15
28120685,MALARIA_TOTAL_CASES,COUNTRY,LAO,YEAR,2016,15 509,15509,2022-02-10T12:40:22Z,2016,01-01-16,31-12-16
28120686,MALARIA_TOTAL_CASES,COUNTRY,LAO,YEAR,2017,8 435,8435,2022-02-10T12:40:22Z,2017,01-01-17,31-12-17
28120687,MALARIA_TOTAL_CASES,COUNTRY,LAO,YEAR,2018,9 038,9038,2022-02-10T12:40:22Z,2018,01-01-18,31-12-18
28120688,MALARIA_TOTAL_CASES,COUNTRY,LAO,YEAR,2019,6 692,6692,2022-02-10T12:40:22Z,2019,01-01-19,31-12-19
28120689,MALARIA_TOTAL_CASES,COUNTRY,LAO,YEAR,2020,3 498,3498,2022-02-10T12:40:22Z,2020,01-01-20,31-12-20
28120690,MALARIA_TOTAL_CASES,COUNTRY,MYS,YEAR,2010,6 650,6650,2022-02-10T12:40:22Z,2010,01-01-10,31-12-10
28120691,MALARIA_TOTAL_CASES,COUNTRY,MYS,YEAR,2011,5 306,5306,2022-02-10T12:40:22Z,2011,01-01-11,31-12-11
28120692,MALARIA_TOTAL_CASES,COUNTRY,MYS,YEAR,2012,4 725,4725,2022-02-10T12:40:22Z,2012,01-01-12,31-12-12
28120693,MALARIA_TOTAL_CASES,COUNTRY,MYS,YEAR,2013,3 850,3850,2022-02-10T12:40:22Z,2013,01-01-13,31-12-13
28120694,MALARIA_TOTAL_CASES,COUNTRY,MYS,YEAR,2014,3 923,3923,2022-02-10T12:40:22Z,2014,01-01-14,31-12-14
28120695,MALARIA_TOTAL_CASES,COUNTRY,MYS,YEAR,2015,2 359,2359,2022-02-10T12:40:22Z,2015,01-01-15,31-12-15
28120696,MALARIA_TOTAL_CASES,COUNTRY,MYS,YEAR,2016,2 349,2349,2022-02-10T12:40:22Z,2016,01-01-16,31-12-16
28120697,MALARIA_TOTAL_CASES,COUNTRY,MYS,YEAR,2017,4 174,4174,2022-02-10T12:40:22Z,2017,01-01-17,31-12-17
28120698,MALARIA_TOTAL_CASES,COUNTRY,MYS,YEAR,2018,4 630,4630,2022-02-10T12:40:22Z,2018,01-01-18,31-12-18
28120699,MALARIA_TOTAL_CASES,COUNTRY,MYS,YEAR,2019,3 941,3941,2022-02-10T12:40:22Z,2019,01-01-19,31-12-19
28120700,MALARIA_TOTAL_CASES,COUNTRY,MYS,YEAR,2020,2 839,2839,2022-02-10T12:40:22Z,2020,01-01-20,31-12-20
28120701,MALARIA_TOTAL_CASES,COUNTRY,PHL,YEAR,2010,19 648,19648,2022-02-10T12:40:22Z,2010,01-01-10,31-12-10
28120702,MALARIA_TOTAL_CASES,COUNTRY,PHL,YEAR,2011,9 648,9648,2022-02-10T12:40:22Z,2011,01-01-11,31-12-11
28120703,MALARIA_TOTAL_CASES,COUNTRY,PHL,YEAR,2012,9 107,9107,2022-02-10T12:40:22Z,2012,01-01-12,31-12-12
28120704,MALARIA_TOTAL_CASES,COUNTRY,PHL,YEAR,2013,8 926,8926,2022-02-10T12:40:22Z,2013,01-01-13,31-12-13
28120705,MALARIA_TOTAL_CASES,COUNTRY,PHL,YEAR,2014,6 099,6099,2022-02-10T12:40:22Z,2014,01-01-14,31-12-14
28120706,MALARIA_TOTAL_CASES,COUNTRY,PHL,YEAR,2015,11 445,11445,2022-02-10T12:40:22Z,2015,01-01-15,31-12-15
28120707,MALARIA_TOTAL_CASES,COUNTRY,PHL,YEAR,2016,6 690,6690,2022-02-10T12:40:22Z,2016,01-01-16,31-12-16
28120708,MALARIA_TOTAL_CASES,COUNTRY,PHL,YEAR,2017,6 791,6791,2022-02-10T12:40:22Z,2017,01-01-17,31-12-17
28120709,MALARIA_TOTAL_CASES,COUNTRY,PHL,YEAR,2018,4 641,4641,2022-02-10T12:40:22Z,2018,01-01-18,31-12-18
28120710,MALARIA_TOTAL_CASES,COUNTRY,PHL,YEAR,2019,5 778,5778,2022-02-10T12:40:22Z,2019,01-01-19,31-12-19
28120711,MALARIA_TOTAL_CASES,COUNTRY,PHL,YEAR,2020,6 120,6120,2022-02-10T12:40:22Z,2020,01-01-20,31-12-20
28120712,MALARIA_TOTAL_CASES,COUNTRY,PNG,YEAR,2010,1 379 787,1379787,2022-02-10T12:40:22Z,2010,01-01-10,31-12-10
28120713,MALARIA_TOTAL_CASES,COUNTRY,PNG,YEAR,2011,1 151 343,1151343,2022-02-10T12:40:22Z,2011,01-01-11,31-12-11
28120714,MALARIA_TOTAL_CASES,COUNTRY,PNG,YEAR,2012,878 371,878371,2022-02-10T12:40:22Z,2012,01-01-12,31-12-12
28120715,MALARIA_TOTAL_CASES,COUNTRY,PNG,YEAR,2013,1 176 874,1176874,2022-02-10T12:40:22Z,2013,01-01-13,31-12-13
28120716,MALARIA_TOTAL_CASES,COUNTRY,PNG,YEAR,2014,707 716,707716,2022-02-10T12:40:22Z,2014,01-01-14,31-12-14
28120717,MALARIA_TOTAL_CASES,COUNTRY,PNG,YEAR,2015,620 785,620785,2022-02-10T12:40:22Z,2015,01-01-15,31-12-15
28120718,MALARIA_TOTAL_CASES,COUNTRY,PNG,YEAR,2016,785 120,785120,2022-02-10T12:40:22Z,2016,01-01-16,31-12-16
28120719,MALARIA_TOTAL_CASES,COUNTRY,PNG,YEAR,2017,892 235,892235,2022-02-10T12:40:22Z,2017,01-01-17,31-12-17
28120720,MALARIA_TOTAL_CASES,COUNTRY,PNG,YEAR,2018,940 693,940693,2022-02-10T12:40:22Z,2018,01-01-18,31-12-18
28120721,MALARIA_TOTAL_CASES,COUNTRY,PNG,YEAR,2019,646 648,646648,2022-02-10T12:40:22Z,2019,01-01-19,31-12-19
28120722,MALARIA_TOTAL_CASES,COUNTRY,PNG,YEAR,2020,932 973,932973,2022-02-10T12:40:22Z,2020,01-01-20,31-12-20
28120723,MALARIA_TOTAL_CASES,COUNTRY,SLB,YEAR,2010,95 006,95006,2022-02-10T12:40:22Z,2010,01-01-10,31-12-10
28120724,MALARIA_TOTAL_CASES,COUNTRY,SLB,YEAR,2011,80 859,80859,2022-02-10T12:40:22Z,2011,01-01-11,31-12-11
28120725,MALARIA_TOTAL_CASES,COUNTRY,SLB,YEAR,2012,57 296,57296,2022-02-10T12:40:22Z,2012,01-01-12,31-12-12
28120726,MALARIA_TOTAL_CASES,COUNTRY,SLB,YEAR,2013,53 270,53270,2022-02-10T12:40:22Z,2013,01-01-13,31-12-13
28120727,MALARIA_TOTAL_CASES,COUNTRY,SLB,YEAR,2014,51 649,51649,2022-02-10T12:40:22Z,2014,01-01-14,31-12-14
28120728,MALARIA_TOTAL_CASES,COUNTRY,SLB,YEAR,2015,50 916,50916,2022-02-10T12:40:22Z,2015,01-01-15,31-12-15
28120729,MALARIA_TOTAL_CASES,COUNTRY,SLB,YEAR,2016,84 514,84514,2022-02-10T12:40:22Z,2016,01-01-16,31-12-16
28120730,MALARIA_TOTAL_CASES,COUNTRY,SLB,YEAR,2017,68 712,68712,2022-02-10T12:40:22Z,2017,01-01-17,31-12-17
28120731,MALARIA_TOTAL_CASES,COUNTRY,SLB,YEAR,2018,72 430,72430,2022-02-10T12:40:23Z,2018,01-01-18,31-12-18
28120732,MALARIA_TOTAL_CASES,COUNTRY,SLB,YEAR,2019,86 116,86116,2022-02-10T12:40:23Z,2019,01-01-19,31-12-19
28120733,MALARIA_TOTAL_CASES,COUNTRY,SLB,YEAR,2020,90 830,90830,2022-02-10T12:40:23Z,2020,01-01-20,31-12-20
28120734,MALARIA_TOTAL_CASES,COUNTRY,VNM,YEAR,2010,54 297,54297,2022-02-10T12:40:23Z,2010,01-01-10,31-12-10
28120735,MALARIA_TOTAL_CASES,COUNTRY,VNM,YEAR,2011,45 588,45588,2022-02-10T12:40:23Z,2011,01-01-11,31-12-11
28120736,MALARIA_TOTAL_CASES,COUNTRY,VNM,YEAR,2012,43 717,43717,2022-02-10T12:40:23Z,2012,01-01-12,31-12-12
28120737,MALARIA_TOTAL_CASES,COUNTRY,VNM,YEAR,2013,35 406,35406,2022-02-10T12:40:23Z,2013,01-01-13,31-12-13
28120738,MALARIA_TOTAL_CASES,COUNTRY,VNM,YEAR,2014,27 868,27868,2022-02-10T12:40:23Z,2014,01-01-14,31-12-14
28120739,MALARIA_TOTAL_CASES,COUNTRY,VNM,YEAR,2015,19 252,19252,2022-02-10T12:40:23Z,2015,01-01-15,31-12-15
28120740,MALARIA_TOTAL_CASES,COUNTRY,VNM,YEAR,2016,10 446,10446,2022-02-10T12:40:23Z,2016,01-01-16,31-12-16
28120741,MALARIA_TOTAL_CASES,COUNTRY,VNM,YEAR,2017,8 411,8411,2022-02-10T12:40:23Z,2017,01-01-17,31-12-17
28120742,MALARIA_TOTAL_CASES,COUNTRY,VNM,YEAR,2018,6 870,6870,2022-02-10T12:40:23Z,2018,01-01-18,31-12-18
28120743,MALARIA_TOTAL_CASES,COUNTRY,VNM,YEAR,2019,5 987,5987,2022-02-10T12:40:23Z,2019,01-01-19,31-12-19
28120744,MALARIA_TOTAL_CASES,COUNTRY,VNM,YEAR,2020,1 733,1733,2022-02-10T12:40:23Z,2020,01-01-20,31-12-20
28120745,MALARIA_TOTAL_CASES,COUNTRY,VUT,YEAR,2010,20 982,20982,2022-02-10T12:40:23Z,2010,01-01-10,31-12-10
28120746,MALARIA_TOTAL_CASES,COUNTRY,VUT,YEAR,2011,7 263,7263,2022-02-10T12:40:23Z,2011,01-01-11,31-12-11
28120747,MALARIA_TOTAL_CASES,COUNTRY,VUT,YEAR,2012,4 812,4812,2022-02-10T12:40:23Z,2012,01-01-12,31-12-12
28120748,MALARIA_TOTAL_CASES,COUNTRY,VUT,YEAR,2013,2 883,2883,2022-02-10T12:40:23Z,2013,01-01-13,31-12-13
28120749,MALARIA_TOTAL_CASES,COUNTRY,VUT,YEAR,2014,1 314,1314,2022-02-10T12:40:23Z,2014,01-01-14,31-12-14
28120750,MALARIA_TOTAL_CASES,COUNTRY,VUT,YEAR,2015,845,845,2022-02-10T12:40:23Z,2015,01-01-15,31-12-15
28120751,MALARIA_TOTAL_CASES,COUNTRY,VUT,YEAR,2016,2 531,2531,2022-02-10T12:40:23Z,2016,01-01-16,31-12-16
28120752,MALARIA_TOTAL_CASES,COUNTRY,VUT,YEAR,2017,1 228,1228,2022-02-10T12:40:23Z,2017,01-01-17,31-12-17
28120753,MALARIA_TOTAL_CASES,COUNTRY,VUT,YEAR,2018,644,644,2022-02-10T12:40:23Z,2018,01-01-18,31-12-18
28120754,MALARIA_TOTAL_CASES,COUNTRY,VUT,YEAR,2019,576,576,2022-02-10T12:40:23Z,2019,01-01-19,31-12-19
28120755,MALARIA_TOTAL_CASES,COUNTRY,VUT,YEAR,2020,507,507,2022-02-10T12:40:23Z,2020,01-01-20,31-12-20
